100 13103 99 olga 2 2 2
100 13103 98 olga 28 48 4
100 13103 97 olga 2 2 1
100 13103 96 olga 2 2 2
100 13103 95 olga 4 8 4
100 13103 94 olga 2 2 3
100 13103 93 olga 2 2 4
100 13103 92 olga 28 48 3
100 13103 91 olga 2 2 1
100 13103 90 olga 2 2 3
100 13103 89 olga 2 2 4
100 13103 88 olga 27 90 5
100 13103 87 olga 3 6 3
100 13103 86 olga 2 2 2
100 13103 85 olga 4 7 2
100 13103 84 olga 2 2 3
100 13103 83 olga 2 2 4
100 13103 82 olga 27 45 4
100 13103 81 olga 2 2 1
100 13103 80 olga 28 48 6
100 13103 79 olga 0 0 0
100 13103 78 olga 2 2 3
100 13103 77 olga 28 48 5
100 13103 76 olga 26 90 6
100 13103 75 olga 2 2 1
100 13103 74 olga 26 81 5
100 13103 73 olga 0 0 0
100 13103 72 olga 2 2 2
100 13103 71 olga 1 3 8
100 13103 70 olga 2 2 5
100 13103 69 olga 2 2 2
100 13103 68 olga 2 2 3
100 13103 67 olga 2 2 3
100 13103 66 olga 3 6 3
100 13103 65 olga 2 2 3
100 13103 64 olga 16 36 3
100 13103 63 olga 0 0 0
100 13103 62 olga 2 2 2
100 13103 61 olga 2 2 2
100 13103 60 olga 2 2 3
100 13103 59 olga 4 8 2
100 13103 58 olga 0 0 0
100 13103 57 olga 4 7 2
100 13103 56 olga 7 13 3
100 13103 55 olga 2 2 3
100 13103 54 olga 0 0 0
100 13103 53 olga 28 48 4
100 13103 52 olga 4 7 2
100 13103 51 olga 2 2 2
100 13103 50 olga 3 6 8
100 13103 49 olga 4 7 2
100 13103 48 olga 2 2 2
100 13103 47 olga 4 7 4
100 13103 46 olga 2 2 1
100 13103 45 olga 1 3 5
100 13103 44 olga 1 3 3
100 13103 43 olga 2 2 4
100 13103 42 olga 2 2 1
100 13103 41 olga 0 0 0
100 13103 40 olga 2 2 2
100 13103 39 olga 2 2 2
100 13103 38 olga 3 6 2
100 13103 37 olga 4 7 4
100 13103 36 olga 2 2 1
100 13103 35 olga 4 7 3
100 13103 34 olga 2 2 1
100 13103 33 olga 27 45 6
100 13103 32 olga 4 8 3
100 13103 31 olga 4 7 5
100 13103 30 olga 1 3 5
100 13103 29 olga 1 3 5
100 13103 28 olga 2 2 2
100 13103 27 olga 2 2 1
100 13103 26 olga 26 90 7
100 13103 25 olga 4 7 3
100 13103 24 olga 7 13 4
100 13103 23 olga 2 2 3
100 13103 22 olga 2 2 3
