100 13103 99 valmir 1 1 2
100 13103 98 valmir 1 1 4
100 13103 97 valmir 1 1 1
100 13103 96 valmir 1 1 2
100 13103 95 valmir 1 1 4
100 13103 94 valmir 1 1 3
100 13103 93 valmir 1 1 4
100 13103 92 valmir 1 1 3
100 13103 91 valmir 1 1 1
100 13103 90 valmir 1 1 3
100 13103 89 valmir 1 1 4
100 13103 88 valmir 1 1 5
100 13103 87 valmir 1 2 3
100 13103 86 valmir 1 1 2
100 13103 85 valmir 1 1 2
100 13103 84 valmir 1 1 3
100 13103 83 valmir 1 1 4
100 13103 82 valmir 1 1 4
100 13103 81 valmir 1 1 1
100 13103 80 valmir 1 1 6
100 13103 79 valmir 0 0 0
100 13103 78 valmir 1 1 3
100 13103 77 valmir 1 1 5
100 13103 76 valmir 1 1 6
100 13103 75 valmir 1 1 1
100 13103 74 valmir 1 1 5
100 13103 73 valmir 0 0 0
100 13103 72 valmir 1 1 2
100 13103 71 valmir 1 1 8
100 13103 70 valmir 1 1 5
100 13103 69 valmir 1 1 2
100 13103 68 valmir 1 1 3
100 13103 67 valmir 1 1 3
100 13103 66 valmir 1 1 3
100 13103 65 valmir 1 1 3
100 13103 64 valmir 1 1 3
100 13103 63 valmir 0 0 0
100 13103 62 valmir 1 1 2
100 13103 61 valmir 1 1 2
100 13103 60 valmir 1 1 3
100 13103 59 valmir 1 1 2
100 13103 58 valmir 0 0 0
100 13103 57 valmir 1 1 2
100 13103 56 valmir 1 1 3
100 13103 55 valmir 1 1 3
100 13103 54 valmir 0 0 0
100 13103 53 valmir 1 1 4
100 13103 52 valmir 1 1 2
100 13103 51 valmir 1 1 2
100 13103 50 valmir 1 1 8
100 13103 49 valmir 1 1 2
100 13103 48 valmir 1 1 2
100 13103 47 valmir 1 1 4
100 13103 46 valmir 1 1 1
100 13103 45 valmir 1 1 5
100 13103 44 valmir 1 1 3
100 13103 43 valmir 1 1 4
100 13103 42 valmir 1 1 1
100 13103 41 valmir 0 0 0
100 13103 40 valmir 1 1 2
100 13103 39 valmir 1 1 2
100 13103 38 valmir 1 1 2
100 13103 37 valmir 1 1 4
100 13103 36 valmir 1 1 1
100 13103 35 valmir 1 1 3
100 13103 34 valmir 1 1 1
100 13103 33 valmir 1 1 6
100 13103 32 valmir 1 1 3
100 13103 31 valmir 1 1 5
100 13103 30 valmir 1 1 5
100 13103 29 valmir 1 1 5
100 13103 28 valmir 1 1 2
100 13103 27 valmir 1 1 1
100 13103 26 valmir 1 1 7
100 13103 25 valmir 1 1 3
100 13103 24 valmir 1 1 4
100 13103 23 valmir 1 1 3
100 13103 22 valmir 1 1 3
100 13103 21 valmir 1 1 1
100 13103 20 valmir 1 1 3
100 13103 19 valmir 1 1 1
100 13103 18 valmir 1 1 2
100 13103 17 valmir 1 1 3
100 13103 16 valmir 1 1 3
100 13103 15 valmir 1 1 7
100 13103 14 valmir 1 1 1
