100 13103 99 santi 1 1 2
100 13103 98 santi 1 1 4
100 13103 97 santi 1 1 1
100 13103 96 santi 1 1 2
100 13103 95 santi 1 1 4
100 13103 94 santi 1 1 3
100 13103 93 santi 1 1 4
100 13103 92 santi 1 1 3
100 13103 91 santi 1 1 1
100 13103 90 santi 1 1 3
100 13103 89 santi 1 1 4
100 13103 88 santi 1 2 5
100 13103 87 santi 1 2 3
100 13103 86 santi 1 1 2
100 13103 85 santi 1 1 2
100 13103 84 santi 1 1 3
100 13103 83 santi 1 1 4
100 13103 82 santi 1 1 4
100 13103 81 santi 1 1 1
100 13103 80 santi 1 1 6
100 13103 79 santi 1 0 0
100 13103 78 santi 1 1 3
100 13103 77 santi 1 1 5
100 13103 76 santi 1 3 6
100 13103 75 santi 1 1 1
100 13103 74 santi 1 1 5
100 13103 73 santi 1 0 0
100 13103 72 santi 1 1 2
100 13103 71 santi 1 1 8
100 13103 70 santi 1 1 5
100 13103 69 santi 1 1 2
100 13103 68 santi 1 1 3
100 13103 67 santi 1 1 3
100 13103 66 santi 1 2 3
100 13103 65 santi 1 1 3
100 13103 64 santi 1 3 3
100 13103 63 santi 1 0 0
100 13103 62 santi 1 1 2
100 13103 61 santi 1 1 2
100 13103 60 santi 1 1 3
100 13103 59 santi 1 1 2
100 13103 58 santi 1 0 0
100 13103 57 santi 1 1 2
100 13103 56 santi 1 2 3
100 13103 55 santi 1 1 3
100 13103 54 santi 1 0 0
100 13103 53 santi 1 1 4
100 13103 52 santi 1 1 2
100 13103 51 santi 1 1 2
100 13103 50 santi 1 2 8
100 13103 49 santi 1 1 2
100 13103 48 santi 1 1 2
100 13103 47 santi 1 1 4
100 13103 46 santi 1 1 1
100 13103 45 santi 1 2 5
100 13103 44 santi 1 1 3
100 13103 43 santi 1 1 4
100 13103 42 santi 1 1 1
100 13103 41 santi 1 0 0
100 13103 40 santi 1 1 2
100 13103 39 santi 1 1 2
100 13103 38 santi 1 2 2
100 13103 37 santi 1 1 4
100 13103 36 santi 1 1 1
100 13103 35 santi 1 1 3
100 13103 34 santi 1 1 1
100 13103 33 santi 1 1 6
100 13103 32 santi 1 1 3
100 13103 31 santi 1 1 5
100 13103 30 santi 1 2 5
100 13103 29 santi 1 3 5
100 13103 28 santi 1 1 2
100 13103 27 santi 1 1 1
100 13103 26 santi 1 3 7
100 13103 25 santi 1 1 3
100 13103 24 santi 1 2 4
100 13103 23 santi 1 1 3
100 13103 22 santi 1 1 3
100 13103 21 santi 1 1 1
100 13103 20 santi 1 1 3
100 13103 19 santi 1 1 1
100 13103 18 santi 1 1 2
100 13103 17 santi 1 1 3
100 13103 16 santi 1 1 3
100 13103 15 santi 1 3 7
100 13103 14 santi 1 1 1
100 13103 13 santi 1 2 6
100 13103 12 santi 1 1 3
100 13103 11 santi 1 1 3
100 13103 10 santi 1 1 1
100 13103 9 santi 1 1 3
100 13103 8 santi 1 1 5
100 13103 7 santi 1 1 2
100 13103 6 santi 1 1 1
100 13103 5 santi 1 1 3
100 13103 4 santi 1 1 4
100 13103 3 santi 1 1 2
100 13103 2 santi 1 1 3
100 13103 1 santi 1 1 3
100 13103 0 santi 1 1 5
100 13011 99 santi 1 1 2
100 13011 98 santi 1 1 2
100 13011 97 santi 1 1 4
100 13011 96 santi 1 1 4
100 13011 95 santi 1 1 3
100 13011 94 santi 1 1 1
100 13011 93 santi 1 1 2
100 13011 92 santi 1 1 5
100 13011 91 santi 1 1 7
100 13011 90 santi 1 1 2
100 13011 89 santi 1 0 0
100 13011 88 santi 1 1 5
100 13011 87 santi 1 1 5
100 13011 86 santi 1 1 4
100 13011 85 santi 1 1 4
100 13011 84 santi 1 1 1
100 13011 83 santi 1 1 4
100 13011 82 santi 1 0 0
100 13011 81 santi 1 1 4
100 13011 80 santi 1 1 5
100 13011 79 santi 1 1 5
