5 0.1 1 1 5 0.4
5 0.2 1 2 5 0.489898
5 0.15 2 3 5 0.489898
5 0.2 2 4 5 0.4
5 0.333333 3 5 5 0
5 0.2 3 6 5 0.4
5 0.175 4 7 5 0.489898
5 0.2 4 8 5 0.489898
5 0.18 5 9 5 0.4
5 0.4 5 10 5 0
5 0.183333 6 11 5 0.4
5 0.2 6 12 5 0.489898
5 0.185714 7 13 5 0.489898
5 0.2 7 14 5 0.4
5 0.375 8 15 5 0
5 0.2 8 16 5 0.4
5 0.188889 9 17 5 0.489898
5 0.2 9 18 5 0.489898
5 0.19 10 19 5 0.4
5 0.4 10 20 5 0
5 0.190909 11 21 5 0.4
5 0.2 11 22 5 0.489898
5 0.191667 12 23 5 0.489898
5 0.2 12 24 5 0.4
5 0.384615 13 25 5 0
5 0.2 13 26 5 0.4
5 0.192857 14 27 5 0.489898
5 0.2 14 28 5 0.489898
5 0.193333 15 29 5 0.4
5 0.4 15 30 5 0
5 0.19375 16 31 5 0.4
5 0.2 16 32 5 0.489898
5 0.194118 17 33 5 0.489898
5 0.2 17 34 5 0.4
5 0.388889 18 35 5 0
5 0.2 18 36 5 0.4
5 0.194737 19 37 5 0.489898
5 0.2 19 38 5 0.489898
5 0.195 20 39 5 0.4
5 0.4 20 40 5 0
5 0.195238 21 41 5 0.4
5 0.2 21 42 5 0.489898
5 0.195455 22 43 5 0.489898
5 0.2 22 44 5 0.4
5 0.391304 23 45 5 0
5 0.2 23 46 5 0.4
5 0.195833 24 47 5 0.489898
5 0.2 24 48 5 0.489898
5 0.196 25 49 5 0.4
5 0.4 25 50 5 0
5 0.196154 26 51 5 0.4
5 0.2 26 52 5 0.489898
5 0.196296 27 53 5 0.489898
5 0.2 27 54 5 0.4
5 0.392857 28 55 5 0
5 0.2 28 56 5 0.4
5 0.196552 29 57 5 0.489898
5 0.2 29 58 5 0.489898
5 0.196667 30 59 5 0.4
5 0.4 30 60 5 0
5 0.196774 31 61 5 0.4
5 0.2 31 62 5 0.489898
5 0.196875 32 63 5 0.489898
5 0.2 32 64 5 0.4
5 0.393939 33 65 5 0
5 0.2 33 66 5 0.4
5 0.197059 34 67 5 0.489898
5 0.2 34 68 5 0.489898
5 0.197143 35 69 5 0.4
5 0.4 35 70 5 0
5 0.197222 36 71 5 0.4
5 0.2 36 72 5 0.489898
5 0.197297 37 73 5 0.489898
5 0.2 37 74 5 0.4
