5 0.142857 1 1 5 0.4
5 0.268475 1 2 5 0.489898
5 0.201356 2 3 5 0.489898
5 0.285714 2 4 5 0.4
5 0.333333 3 5 5 0
5 0.285714 3 6 5 0.4
5 0.234915 4 7 5 0.489898
5 0.268475 4 8 5 0.489898
5 0.257143 5 9 5 0.4
5 0.4 5 10 5 0
5 0.261905 6 11 5 0.4
5 0.268475 6 12 5 0.489898
5 0.249298 7 13 5 0.489898
5 0.285714 7 14 5 0.4
5 0.375 8 15 5 0
5 0.285714 8 16 5 0.4
5 0.253559 9 17 5 0.489898
5 0.268475 9 18 5 0.489898
5 0.271429 10 19 5 0.4
5 0.4 10 20 5 0
5 0.272727 11 21 5 0.4
5 0.268475 11 22 5 0.489898
5 0.257288 12 23 5 0.489898
5 0.285714 12 24 5 0.4
5 0.384615 13 25 5 0
5 0.285714 13 26 5 0.4
5 0.258886 14 27 5 0.489898
5 0.268475 14 28 5 0.489898
5 0.27619 15 29 5 0.4
5 0.4 15 30 5 0
5 0.276786 16 31 5 0.4
5 0.268475 16 32 5 0.489898
5 0.260578 17 33 5 0.489898
5 0.285714 17 34 5 0.4
5 0.388889 18 35 5 0
5 0.285714 18 36 5 0.4
5 0.26141 19 37 5 0.489898
5 0.268475 19 38 5 0.489898
5 0.278571 20 39 5 0.4
5 0.4 20 40 5 0
5 0.278912 21 41 5 0.4
5 0.268475 21 42 5 0.489898
5 0.262373 22 43 5 0.489898
5 0.285714 22 44 5 0.4
5 0.391304 23 45 5 0
5 0.285714 23 46 5 0.4
5 0.262882 24 47 5 0.489898
5 0.268475 24 48 5 0.489898
5 0.28 25 49 5 0.4
5 0.4 25 50 5 0
5 0.28022 26 51 5 0.4
5 0.268475 26 52 5 0.489898
5 0.263503 27 53 5 0.489898
5 0.285714 27 54 5 0.4
5 0.392857 28 55 5 0
5 0.285714 28 56 5 0.4
5 0.263846 29 57 5 0.489898
5 0.268475 29 58 5 0.489898
5 0.280952 30 59 5 0.4
5 0.4 30 60 5 0
5 0.281106 31 61 5 0.4
5 0.268475 31 62 5 0.489898
5 0.26428 32 63 5 0.489898
5 0.285714 32 64 5 0.4
5 0.393939 33 65 5 0
5 0.285714 33 66 5 0.4
5 0.264527 34 67 5 0.489898
5 0.268475 34 68 5 0.489898
5 0.281633 35 69 5 0.4
5 0.4 35 70 5 0
5 0.281746 36 71 5 0.4
5 0.268475 36 72 5 0.489898
5 0.264847 37 73 5 0.489898
5 0.285714 37 74 5 0.4
5 0.394737 38 75 5 0
5 0.285714 38 76 5 0.4
5 0.265033 39 77 5 0.489898
5 0.268475 39 78 5 0.489898
