 0.00763891 1 1 120 0.00833333 0.0909059
 0.0147752 1 2 120 0.0166667 0.128019
 0.021624 1 3 120 0.025 0.156125
 0.0282604 1 4 120 0.0333333 0.179505
 0.0173636 2 5 120 0.0416667 0.199826
 0.0205264 2 6 120 0.05 0.217945
 0.0236287 2 7 120 0.0583333 0.234373
 0.0266785 2 8 120 0.0666667 0.249444
 0.019788 3 9 120 0.075 0.263391
 0.0217628 3 10 120 0.0833333 0.276385
 0.023713 3 11 120 0.0916667 0.288555
 0.025641 3 12 120 0.1 0.3
 0.0275489 3 13 120 0.108333 0.310801
 0.0220789 4 14 120 0.116667 0.321023
 0.0234835 4 15 120 0.125 0.330719
 0.0248768 4 16 120 0.133333 0.339935
 0.0262597 4 17 120 0.141667 0.348708
 0.027633 4 18 120 0.15 0.357071
 0.0289976 4 19 120 0.158333 0.365053
 0.0303543 4 20 120 0.166667 0.372678
 0.031221 4 21 120 0.175 0.4013
 0.0260434 5 22 120 0.183333 0.407908
 0.0271052 5 23 120 0.191667 0.414243
 0.0281627 5 24 120 0.2 0.420317
 0.0292163 5 25 120 0.208333 0.426142
 0.0298723 5 26 120 0.216667 0.450617
 0.0257599 6 27 120 0.225 0.45575
 0.0266239 6 28 120 0.233333 0.460676
 0.0274859 6 29 120 0.241667 0.4654
 0.028346 6 30 120 0.25 0.469929
 0.0292047 6 31 120 0.258333 0.474268
 0.0257675 7 32 120 0.266667 0.478423
 0.0265015 7 33 120 0.275 0.482399
 0.0272347 7 34 120 0.283333 0.486198
 0.0279675 7 35 120 0.291667 0.489827
 0.0251124 8 36 120 0.3 0.493288
 0.0257531 8 37 120 0.308333 0.496586
 0.0263938 8 38 120 0.316667 0.499722
 0.0240308 9 39 120 0.325 0.502701
 0.0246007 9 40 120 0.333333 0.505525
 0.0251711 9 41 120 0.341667 0.508197
 0.025742 9 42 120 0.35 0.510718
 0.0263135 9 43 120 0.358333 0.513092
 0.0263403 9 44 120 0.366667 0.546707
 0.0242143 10 45 120 0.375 0.548673
 0.0247231 10 46 120 0.383333 0.550505
 0.0252329 10 47 120 0.391667 0.552205
 0.0257438 10 48 120 0.4 0.553775
 0.0262557 10 49 120 0.408333 0.555215
 0.0265172 10 50 120 0.416667 0.571305
 0.0265481 10 51 120 0.425 0.600867
 0.0245928 11 52 120 0.433333 0.601849
 0.0250522 11 53 120 0.441667 0.602714
 0.025513 11 54 120 0.45 0.603462
 0.0259752 11 55 120 0.458333 0.604095
 0.0264389 11 56 120 0.466667 0.604612
 0.0246623 12 57 120 0.475 0.605014
 0.0250905 12 58 120 0.483333 0.605301
 0.0255203 12 59 120 0.491667 0.605473
 0.025952 12 60 120 0.5 0.60553
 0.0261636 12 61 120 0.508333 0.619083
 0.0245495 13 62 120 0.516667 0.618915
 0.0249498 13 63 120 0.525 0.618634
 0.025352 13 64 120 0.533333 0.618241
 0.0257562 13 65 120 0.541667 0.617736
 0.0261624 13 66 120 0.55 0.617117
 0.0261427 13 67 120 0.558333 0.642856
 0.0259483 13 68 120 0.566667 0.679869
 0.0244618 14 69 120 0.575 0.679
 0.0248307 14 70 120 0.583333 0.678028
 0.0252016 14 71 120 0.591667 0.676952
 0.0255746 14 72 120 0.6 0.675771
 0.0257613 14 73 120 0.608333 0.686729
 0.024393 15 74 120 0.616667 0.685363
 0.0247443 15 75 120 0.625 0.683892
 0.0250977 15 76 120 0.633333 0.682316
 0.0238625 16 77 120 0.641667 0.680635
 0.0241982 16 78 120 0.65 0.678847
 0.0230928 17 79 120 0.658333 0.676952
 0.0234131 17 80 120 0.666667 0.674949
 0.0237357 17 81 120 0.675 0.672836
 0.0238846 17 82 120 0.683333 0.682927
 0.0228639 18 83 120 0.691667 0.680635
 0.0231725 18 84 120 0.7 0.678233
 0.0233135 18 85 120 0.708333 0.687942
 0.0234561 18 86 120 0.716667 0.697416
 0.0225151 19 87 120 0.725 0.694772
 0.0228109 19 88 120 0.733333 0.692018
 0.0231093 19 89 120 0.741667 0.689152
 0.0234102 19 90 120 0.75 0.686173
 0.0235447 19 91 120 0.758333 0.695172
 0.0236807 19 92 120 0.766667 0.703957
 0.0227842 20 93 120 0.775 0.700744
 0.0230743 20 94 120 0.783333 0.697416
 0.0232041 20 95 120 0.791667 0.705878
 0.0223777 21 96 120 0.8 0.702377
 0.0226589 21 97 120 0.808333 0.698759
 0.0227832 21 98 120 0.816667 0.70691
 0.0220184 22 99 120 0.825 0.703118
 0.0222921 22 100 120 0.833333 0.699206
 0.0224114 22 101 120 0.841667 0.707058
 0.0223811 22 102 120 0.85 0.726292
 0.0216691 23 103 120 0.858333 0.722217
 0.0219329 23 104 120 0.866667 0.718022
 0.0220505 23 105 120 0.875 0.725287
 0.0218861 23 106 120 0.883333 0.754799
 0.021224 24 107 120 0.891667 0.750509
 0.0214764 24 108 120 0.9 0.746101
 0.0215933 24 109 120 0.908333 0.752727
 0.0217112 24 110 120 0.916667 0.759203
 0.02183 24 111 120 0.925 0.765534
