 0.00416667 1 1 120 0.00833333 0.0909059
 0.00833333 1 2 120 0.0166667 0.128019
 0.0125 1 3 120 0.025 0.156125
 0.0166667 1 4 120 0.0333333 0.179505
 0.0104167 2 5 120 0.0416667 0.199826
 0.0125 2 6 120 0.05 0.217945
 0.0145833 2 7 120 0.0583333 0.234373
 0.0166667 2 8 120 0.0666667 0.249444
 0.0125 3 9 120 0.075 0.263391
 0.0138889 3 10 120 0.0833333 0.276385
 0.0152778 3 11 120 0.0916667 0.288555
 0.0166667 3 12 120 0.1 0.3
 0.0180556 3 13 120 0.108333 0.310801
 0.0194444 3 14 120 0.116667 0.321023
 0.015625 4 15 120 0.125 0.330719
 0.0166667 4 16 120 0.133333 0.339935
 0.0177083 4 17 120 0.141667 0.348708
 0.01875 4 18 120 0.15 0.357071
 0.0197917 4 19 120 0.158333 0.365053
 0.0208333 4 20 120 0.166667 0.372678
 0.021875 4 21 120 0.175 0.379967
 0.0229167 4 22 120 0.183333 0.38694
 0.0239583 4 23 120 0.191667 0.393612
 0.02 5 24 120 0.2 0.4
 0.0208333 5 25 120 0.208333 0.406116
 0.0216667 5 26 120 0.216667 0.411974
 0.0225 5 27 120 0.225 0.417582
 0.0233333 5 28 120 0.233333 0.422953
 0.0241667 5 29 120 0.241667 0.428093
 0.0208333 6 30 120 0.25 0.433013
 0.0215278 6 31 120 0.258333 0.437718
 0.0222222 6 32 120 0.266667 0.442217
 0.0229167 6 33 120 0.275 0.446514
 0.0236111 6 34 120 0.283333 0.450617
 0.0243056 6 35 120 0.291667 0.45453
 0.0214286 7 36 120 0.3 0.458258
 0.0220238 7 37 120 0.308333 0.461805
 0.022619 7 38 120 0.316667 0.465176
 0.0232143 7 39 120 0.325 0.468375
 0.0208333 8 40 120 0.333333 0.471405
 0.0213542 8 41 120 0.341667 0.474268
 0.021875 8 42 120 0.35 0.47697
 0.0223958 8 43 120 0.358333 0.479511
 0.0229167 8 44 120 0.366667 0.481894
 0.0208333 9 45 120 0.375 0.484123
 0.0212963 9 46 120 0.383333 0.486198
 0.0217593 9 47 120 0.391667 0.488123
 0.0222222 9 48 120 0.4 0.489898
 0.0204167 10 49 120 0.408333 0.491525
 0.0208333 10 50 120 0.416667 0.493007
 0.02125 10 51 120 0.425 0.494343
 0.0216667 10 52 120 0.433333 0.495536
 0.0200758 11 53 120 0.441667 0.496586
 0.0204545 11 54 120 0.45 0.497494
 0.0208333 11 55 120 0.458333 0.498261
 0.0212121 11 56 120 0.466667 0.498888
 0.0215909 11 57 120 0.475 0.499375
 0.0201389 12 58 120 0.483333 0.499722
 0.0204861 12 59 120 0.491667 0.499931
 0.0208333 12 60 120 0.5 0.5
 0.0195513 13 61 120 0.508333 0.499931
 0.0198718 13 62 120 0.516667 0.499722
 0.0201923 13 63 120 0.525 0.499375
 0.0205128 13 64 120 0.533333 0.498888
 0.0193452 14 65 120 0.541667 0.498261
 0.0196429 14 66 120 0.55 0.497494
 0.0199405 14 67 120 0.558333 0.496586
 0.0188889 15 68 120 0.566667 0.495536
 0.0191667 15 69 120 0.575 0.494343
 0.0194444 15 70 120 0.583333 0.493007
 0.0184896 16 71 120 0.591667 0.491525
 0.01875 16 72 120 0.6 0.489898
 0.0190104 16 73 120 0.608333 0.488123
 0.0181373 17 74 120 0.616667 0.486198
 0.0183824 17 75 120 0.625 0.484123
 0.0186275 17 76 120 0.633333 0.481894
 0.0178241 18 77 120 0.641667 0.479511
 0.0180556 18 78 120 0.65 0.47697
 0.0173246 19 79 120 0.658333 0.474268
 0.0175439 19 80 120 0.666667 0.471405
 0.0177632 19 81 120 0.675 0.468375
 0.0170833 20 82 120 0.683333 0.465176
 0.0172917 20 83 120 0.691667 0.461805
 0.0166667 21 84 120 0.7 0.458258
 0.0168651 21 85 120 0.708333 0.45453
 0.0162879 22 86 120 0.716667 0.450617
 0.0164773 22 87 120 0.725 0.446514
 0.0166667 22 88 120 0.733333 0.442217
 0.0161232 23 89 120 0.741667 0.437718
 0.0163043 23 90 120 0.75 0.433013
 0.0157986 24 91 120 0.758333 0.428093
 0.0159722 24 92 120 0.766667 0.422953
 0.0155 25 93 120 0.775 0.417582
 0.0150641 26 94 120 0.783333 0.411974
 0.0146605 27 95 120 0.791667 0.406116
 0.0142857 28 96 120 0.8 0.4
 0.0139368 29 97 120 0.808333 0.393612
 0.0136111 30 98 120 0.816667 0.38694
 0.0133065 31 99 120 0.825 0.379967
 0.0130208 32 100 120 0.833333 0.372678
 0.0127525 33 101 120 0.841667 0.365053
 0.0125 34 102 120 0.85 0.357071
 0.0122619 35 103 120 0.858333 0.348708
 0.012037 36 104 120 0.866667 0.339935
 0.0118243 37 105 120 0.875 0.330719
 0.0116228 38 106 120 0.883333 0.321023
 0.0117325 38 107 120 0.891667 0.310801
 0.0115385 39 108 120 0.9 0.3
 0.0113542 40 109 120 0.908333 0.288555
 0.0111789 41 110 120 0.916667 0.276385
 0.0110119 42 111 120 0.925 0.263391
 0.0108527 43 112 120 0.933333 0.249444
 0.0107008 44 113 120 0.941667 0.234373
 0.0105556 45 114 120 0.95 0.217945
 0.0104167 46 115 120 0.958333 0.199826
 0.0102837 47 116 120 0.966667 0.179505
 0.0101563 48 117 120 0.975 0.156125
 0.010034 49 118 120 0.983333 0.128019
 0.00991667 50 119 120 0.991667 0.0909059
 0.0196078 51 120 120 1 0
 0.00988562 51 121 120 1.00833 0.0909059
 0.00996732 51 122 120 1.01667 0.128019
 0.010049 51 123 120 1.025 0.156125
 0.0101307 51 124 120 1.03333 0.179505
 0.0102124 51 125 120 1.04167 0.199826
 0.0102941 51 126 120 1.05 0.217945
 0.0103758 51 127 120 1.05833 0.234373
 0.0104575 51 128 120 1.06667 0.249444
 0.0105392 51 129 120 1.075 0.263391
 0.0106209 51 130 120 1.08333 0.276385
 0.0107026 51 131 120 1.09167 0.288555
 0.0107843 51 132 120 1.1 0.3
 0.010866 51 133 120 1.10833 0.310801
 0.0109477 51 134 120 1.11667 0.321023
 0.0110294 51 135 120 1.125 0.330719
 0.0111111 51 136 120 1.13333 0.339935
 0.0111928 51 137 120 1.14167 0.348708
 0.0112745 51 138 120 1.15 0.357071
 0.0113562 51 139 120 1.15833 0.365053
 0.0114379 51 140 120 1.16667 0.372678
 0.0115196 51 141 120 1.175 0.379967
 0.0116013 51 142 120 1.18333 0.38694
 0.011683 51 143 120 1.19167 0.393612
 0.0117647 51 144 120 1.2 0.4
 0.0118464 51 145 120 1.20833 0.406116
 0.0119281 51 146 120 1.21667 0.411974
 0.0120098 51 147 120 1.225 0.417582
 0.0120915 51 148 120 1.23333 0.422953
 0.0121732 51 149 120 1.24167 0.428093
 0.0122549 51 150 120 1.25 0.433013
 0.0123366 51 151 120 1.25833 0.437718
 0.0124183 51 152 120 1.26667 0.442217
 0.0125 51 153 120 1.275 0.446514
 0.0125817 51 154 120 1.28333 0.450617
 0.0126634 51 155 120 1.29167 0.45453
 0.0127451 51 156 120 1.3 0.458258
 0.0128268 51 157 120 1.30833 0.461805
 0.0129085 51 158 120 1.31667 0.465176
 0.0129902 51 159 120 1.325 0.468375
 0.0130719 51 160 120 1.33333 0.471405
 0.0131536 51 161 120 1.34167 0.474268
 0.0132353 51 162 120 1.35 0.47697
 0.013317 51 163 120 1.35833 0.479511
 0.0133987 51 164 120 1.36667 0.481894
 0.0134804 51 165 120 1.375 0.484123
 0.0135621 51 166 120 1.38333 0.486198
 0.0136438 51 167 120 1.39167 0.488123
 0.0137255 51 168 120 1.4 0.489898
 0.0138072 51 169 120 1.40833 0.491525
 0.0138889 51 170 120 1.41667 0.493007
 0.0139706 51 171 120 1.425 0.494343
 0.0140523 51 172 120 1.43333 0.495536
 0.014134 51 173 120 1.44167 0.496586
 0.0142157 51 174 120 1.45 0.497494
 0.0142974 51 175 120 1.45833 0.498261
 0.0143791 51 176 120 1.46667 0.498888
 0.0144608 51 177 120 1.475 0.499375
 0.0145425 51 178 120 1.48333 0.499722
 0.0146242 51 179 120 1.49167 0.499931
 0.0144231 52 180 120 1.5 0.5
 0.0145032 52 181 120 1.50833 0.499931
 0.0145833 52 182 120 1.51667 0.499722
 0.0146635 52 183 120 1.525 0.499375
 0.0144654 53 184 120 1.53333 0.498888
 0.014544 53 185 120 1.54167 0.498261
 0.0146226 53 186 120 1.55 0.497494
 0.014429 54 187 120 1.55833 0.496586
 0.0145062 54 188 120 1.56667 0.495536
 0.0143182 55 189 120 1.575 0.494343
 0.0143939 55 190 120 1.58333 0.493007
 0.0142113 56 191 120 1.59167 0.491525
 0.0142857 56 192 120 1.6 0.489898
 0.0141082 57 193 120 1.60833 0.488123
 0.0141813 57 194 120 1.61667 0.486198
 0.0140086 58 195 120 1.625 0.484123
 0.0140805 58 196 120 1.63333 0.481894
 0.0141523 58 197 120 1.64167 0.479511
 0.0139831 59 198 120 1.65 0.47697
 0.0140537 59 199 120 1.65833 0.474268
 0.0138889 60 200 120 1.66667 0.471405
 0.0139583 60 201 120 1.675 0.468375
 0.0137978 61 202 120 1.68333 0.465176
 0.0138661 61 203 120 1.69167 0.461805
 0.0137097 62 204 120 1.7 0.458258
 0.0137769 62 205 120 1.70833 0.45453
 0.0136243 63 206 120 1.71667 0.450617
 0.0134766 64 207 120 1.725 0.446514
 0.0133333 65 208 120 1.73333 0.442217
 0.0131944 66 209 120 1.74167 0.437718
 0.0130597 67 210 120 1.75 0.433013
 0.0129289 68 211 120 1.75833 0.428093
 0.0128019 69 212 120 1.76667 0.422953
 0.0126786 70 213 120 1.775 0.417582
 0.0125587 71 214 120 1.78333 0.411974
 0.0126174 71 215 120 1.79167 0.406116
 0.0125 72 216 120 1.8 0.4
 0.0123858 73 217 120 1.80833 0.393612
 0.0122748 74 218 120 1.81667 0.38694
 0.0121667 75 219 120 1.825 0.379967
 0.0120614 76 220 120 1.83333 0.372678
 0.0119589 77 221 120 1.84167 0.365053
 0.011859 78 222 120 1.85 0.357071
 0.0117616 79 223 120 1.85833 0.348708
 0.0116667 80 224 120 1.86667 0.339935
 0.0115741 81 225 120 1.875 0.330719
 0.0114837 82 226 120 1.88333 0.321023
 0.0113956 83 227 120 1.89167 0.310801
 0.0113095 84 228 120 1.9 0.3
